,cpu_pwr,cpu_temp,gpu_pwr,gpu_temp,timestamp,tot_pwr
456,0.163,29.0,0.0,30.0,1614819165.7253432,1.347
457,0.163,29.0,0.04,30.0,1614819166.7907958,1.467
458,0.163,29.0,0.04,28.0,1614819167.8529809,1.429
459,0.163,29.0,0.04,28.0,1614819168.9143052,1.426
460,0.163,29.0,0.081,28.5,1614819169.9800358,1.467
461,0.163,29.5,0.04,28.0,1614819171.049709,1.426
462,0.163,29.0,0.04,28.0,1614819172.1196985,1.429
463,0.204,29.0,0.081,28.0,1614819173.184145,1.549
464,0.163,29.0,0.0,28.0,1614819174.2550895,1.429
465,0.163,29.0,0.0,30.0,1614819175.3339076,1.347
466,0.163,29.0,0.04,28.0,1614819176.4013417,1.467
467,0.163,29.0,0.04,28.0,1614819177.4714162,1.426
468,0.163,29.0,0.04,28.0,1614819178.5481696,1.429
469,0.163,29.0,0.081,28.0,1614819179.6129725,1.467
470,0.163,28.5,0.04,28.0,1614819180.6750097,1.467
471,0.163,29.5,0.04,28.0,1614819181.7316804,1.549
472,0.204,29.0,0.081,28.0,1614819182.7962751,1.589
473,0.163,29.5,0.0,29.5,1614819183.871664,1.347
474,0.163,29.0,0.0,29.5,1614819184.9357681,1.426
475,0.163,29.5,0.04,28.0,1614819186.0023887,1.429
476,0.163,29.0,0.04,28.0,1614819187.0692523,1.426
477,0.163,29.0,0.04,28.0,1614819188.1341493,1.429
478,0.204,29.5,0.081,27.5,1614819189.2066832,1.589
479,0.163,29.0,0.04,28.0,1614819190.2753465,1.426
480,0.163,29.0,0.04,28.0,1614819191.3517048,1.388
481,0.204,29.0,0.081,28.0,1614819192.4178562,1.63
482,0.163,29.0,0.0,29.5,1614819193.4832284,1.347
483,0.163,29.0,0.0,29.5,1614819194.5507872,1.388
484,0.163,28.5,0.04,28.0,1614819195.6153345,1.429
485,0.163,29.0,0.04,28.5,1614819196.6788785,1.426
486,0.163,29.0,0.04,28.0,1614819197.7441285,1.426
487,0.204,29.0,0.122,28.0,1614819198.8070512,1.671
488,0.163,28.5,0.04,28.0,1614819199.8789568,1.429
489,0.163,29.0,0.04,28.0,1614819200.943432,1.467
490,0.204,29.0,0.04,28.0,1614819202.0050051,1.671
491,0.163,29.0,0.0,29.0,1614819203.0725758,1.388
492,0.163,29.0,0.04,28.0,1614819204.1355467,1.467
493,0.163,29.0,0.04,28.0,1614819205.2023392,1.388
494,0.163,29.0,0.04,28.0,1614819206.2675548,1.426
495,0.163,28.5,0.081,28.0,1614819207.336988,1.508
496,0.163,29.0,0.04,28.0,1614819208.4097493,1.508
497,0.163,29.0,0.04,28.0,1614819209.4836712,1.388
498,0.204,29.0,0.081,28.0,1614819210.5445414,1.549
499,0.163,29.0,0.0,28.0,1614819211.6096127,1.388
500,0.163,29.0,0.0,29.5,1614819212.6833477,1.388
501,0.163,29.0,0.04,28.0,1614819213.7461462,1.426
502,0.163,29.0,0.04,28.0,1614819214.8093536,1.429
503,0.163,29.0,0.04,28.0,1614819215.8866796,1.467
504,0.163,29.0,0.081,27.5,1614819216.9504108,1.508
505,0.163,29.0,0.04,27.5,1614819218.0151072,1.429
506,0.163,29.0,0.04,28.0,1614819219.0808172,1.429
507,0.244,28.5,0.081,28.0,1614819220.1397195,1.63
508,0.163,28.5,0.0,29.5,1614819221.213259,1.347
509,0.163,28.5,0.0,29.5,1614819222.2826023,1.388
510,0.163,28.5,0.04,27.5,1614819223.3487413,1.426
511,0.163,28.5,0.04,28.0,1614819224.4235718,1.429
512,0.163,29.0,0.04,28.0,1614819225.487856,1.426
513,0.204,29.0,0.122,27.5,1614819226.5380857,1.63
514,0.163,29.0,0.04,28.0,1614819227.6034608,1.429
515,0.163,29.0,0.04,27.5,1614819228.6668751,1.467
516,0.245,29.0,0.081,28.0,1614819229.7288792,1.712
517,0.163,29.0,0.0,29.5,1614819230.7892528,1.388
518,0.163,29.0,0.04,27.5,1614819231.8529387,1.426
519,0.163,29.0,0.04,27.5,1614819232.9233403,1.426
520,0.163,29.0,0.04,28.0,1614819233.9904244,1.429
521,0.163,29.5,0.081,27.5,1614819235.0583231,1.508
522,0.163,29.0,0.04,27.5,1614819236.1272779,1.549
523,0.204,29.0,0.04,27.5,1614819237.1872451,1.508
524,0.204,29.0,0.081,27.5,1614819238.2625372,1.467
525,0.163,29.0,0.0,28.0,1614819239.330042,1.388
526,0.163,29.0,0.04,27.5,1614819240.3989441,1.426
527,0.163,29.0,0.04,27.5,1614819241.463149,1.429
528,0.163,29.0,0.04,27.5,1614819242.5272355,1.429
529,0.163,29.0,0.04,27.5,1614819243.5977364,1.426
530,0.204,29.0,0.081,27.5,1614819244.6593974,1.589
531,0.163,29.0,0.04,27.5,1614819245.7238207,1.429
532,0.163,28.5,0.04,27.5,1614819246.7938893,1.426
533,0.285,29.0,0.122,27.5,1614819247.8529577,1.63
534,0.163,29.0,0.0,29.5,1614819248.9250891,1.388
535,0.163,29.0,0.0,29.0,1614819249.9894798,1.426
536,0.163,29.0,0.04,27.5,1614819251.0612462,1.426
537,0.163,28.5,0.04,27.5,1614819252.1393912,1.388
538,0.163,29.0,0.04,27.5,1614819253.20101,1.467
539,0.204,29.0,0.122,27.5,1614819254.261164,1.63
540,0.163,29.0,0.04,28.0,1614819255.3419695,1.347
541,0.163,28.5,0.04,27.5,1614819256.4129565,1.467
542,0.285,29.0,0.081,27.5,1614819257.4686444,1.712
543,0.163,28.5,0.0,29.5,1614819258.5354848,1.347
544,0.163,29.0,0.04,29.5,1614819259.602116,1.388
545,0.163,29.0,0.04,27.5,1614819260.6714492,1.467
546,0.163,28.5,0.04,27.5,1614819261.7355862,1.388
547,0.163,28.5,0.04,28.0,1614819262.8101158,1.467
548,0.163,29.0,0.081,28.0,1614819263.875481,1.671
549,0.163,29.0,0.04,27.5,1614819264.941547,1.426
550,0.204,28.5,0.081,28.0,1614819266.0049949,1.508
551,0.163,28.5,0.0,27.5,1614819267.0721786,1.429
552,0.163,28.5,0.0,29.0,1614819268.137261,1.388
553,0.163,28.5,0.04,27.5,1614819269.1969585,1.426
554,0.204,29.0,0.04,27.5,1614819270.2621112,1.467
555,0.163,29.0,0.04,27.5,1614819271.3378031,1.429
556,0.163,29.0,0.081,27.5,1614819272.4066575,1.508
557,0.163,28.5,0.04,27.5,1614819273.4756253,1.426
558,0.163,28.5,0.04,27.5,1614819274.543296,1.426
559,0.204,28.5,0.081,27.5,1614819275.612398,1.549
560,0.163,28.5,0.0,28.5,1614819276.6768103,1.388
561,0.163,28.5,0.0,29.5,1614819277.7475219,1.429
562,0.163,28.5,0.04,27.5,1614819278.8156087,1.426
563,0.163,28.5,0.04,28.0,1614819279.879074,1.426
564,0.163,29.0,0.04,27.5,1614819280.9469705,1.426
565,0.204,29.0,0.081,27.5,1614819282.01876,1.63
566,0.163,28.5,0.04,27.5,1614819283.09669,1.347
567,0.163,28.5,0.04,27.5,1614819284.1632488,1.426
568,0.285,28.5,0.122,27.5,1614819285.2133515,1.79
569,0.163,28.0,0.0,29.5,1614819286.2835715,1.388
570,0.163,28.5,0.0,29.5,1614819287.3522604,1.429
571,0.163,29.0,0.04,27.5,1614819288.4223955,1.426
572,0.163,28.5,0.04,27.5,1614819289.4913528,1.429
573,0.163,29.0,0.04,27.5,1614819290.559696,1.388
574,0.204,29.0,0.122,27.5,1614819291.6154077,1.63
575,0.163,28.5,0.04,27.5,1614819292.6872928,1.429
576,0.204,29.0,0.04,27.5,1614819293.757131,1.508
577,0.244,28.5,0.081,27.5,1614819294.8167357,1.671
578,0.163,28.5,0.0,29.5,1614819295.885523,1.388
579,0.163,28.5,0.04,29.5,1614819296.9553316,1.467
580,0.163,28.5,0.04,27.5,1614819298.0218527,1.429
581,0.163,28.5,0.04,27.5,1614819299.0860436,1.426
582,0.285,28.5,0.081,27.5,1614819300.1456048,1.872
583,0.163,28.5,0.04,27.5,1614819301.206459,1.467
584,0.163,28.0,0.04,27.5,1614819302.2700763,1.429
585,0.204,28.5,0.081,27.5,1614819303.3372867,1.508
586,0.163,28.5,0.0,29.0,1614819304.403546,1.388
587,0.163,28.5,0.0,29.0,1614819305.4669042,1.347
588,0.163,28.0,0.04,27.0,1614819306.5366502,1.426
589,0.163,28.5,0.04,27.5,1614819307.603485,1.429
590,0.163,28.5,0.04,27.5,1614819308.6680374,1.429
591,0.163,29.0,0.081,27.5,1614819309.7264042,1.63
592,0.163,28.5,0.04,27.5,1614819310.7915783,1.388
593,0.163,29.0,0.04,27.0,1614819311.8588798,1.467
594,0.285,29.0,0.081,27.5,1614819312.9177125,1.671
595,0.163,28.5,0.0,29.0,1614819313.9876087,1.388
596,0.163,29.0,0.04,29.0,1614819315.0538743,1.429
597,0.163,28.5,0.04,27.5,1614819316.1146312,1.426
598,0.163,28.5,0.04,27.0,1614819317.182295,1.429
599,0.204,29.0,0.04,27.0,1614819318.2492983,1.508
600,0.244,28.5,0.122,27.5,1614819319.314337,1.63
601,0.163,28.5,0.04,27.0,1614819320.3793027,1.429
602,0.204,28.0,0.04,27.0,1614819321.4421751,1.508
603,0.163,28.5,0.0,27.5,1614819322.5077899,1.63
604,0.163,28.0,0.0,29.5,1614819323.5791485,1.347
605,0.163,28.5,0.04,27.5,1614819324.6491547,1.467
606,0.163,28.5,0.04,27.0,1614819325.7232254,1.429
607,0.163,28.5,0.04,27.0,1614819326.7842963,1.467
608,0.163,28.5,0.081,27.0,1614819327.8534994,1.508
609,0.163,29.0,0.04,27.5,1614819328.9148479,1.426
610,0.163,28.0,0.04,27.5,1614819329.9816728,1.429
611,0.204,28.5,0.081,27.5,1614819331.047514,1.549
612,0.163,28.5,0.0,27.5,1614819332.1222348,1.388
613,0.163,28.5,0.0,29.5,1614819333.1910074,1.388
614,0.163,28.5,0.04,27.5,1614819334.2592056,1.429
615,0.163,28.0,0.04,27.5,1614819335.3252661,1.388
616,0.163,28.5,0.04,27.0,1614819336.3878217,1.467
617,0.163,28.0,0.081,27.5,1614819337.4555545,1.549
618,0.163,28.5,0.04,27.5,1614819338.5350492,1.426
619,0.163,28.5,0.04,27.5,1614819339.6072237,1.429
620,0.204,28.0,0.081,27.5,1614819340.6706905,1.549
621,0.163,28.0,0.0,29.0,1614819341.7442884,1.388
622,0.163,28.0,0.0,29.0,1614819342.8127298,1.388
623,0.163,28.0,0.04,27.5,1614819343.8762608,1.429
624,0.163,27.5,0.04,27.0,1614819344.9393582,1.426
625,0.163,28.5,0.04,27.0,1614819346.0056458,1.467
626,0.204,28.5,0.081,27.5,1614819347.0770946,1.589
627,0.163,28.0,0.04,27.0,1614819348.1399775,1.426
628,0.163,28.5,0.04,27.0,1614819349.2109509,1.426
629,0.285,28.0,0.081,27.0,1614819350.2696667,1.712
630,0.163,28.5,0.0,29.0,1614819351.3431983,1.426
631,0.163,28.0,0.0,29.0,1614819352.408375,1.429
632,0.163,28.0,0.04,27.0,1614819353.4718742,1.426
633,0.163,28.5,0.04,27.0,1614819354.534509,1.429
634,0.163,28.0,0.04,27.0,1614819355.5986252,1.467
635,0.204,28.0,0.081,27.0,1614819356.6657755,1.63
636,0.163,28.0,0.04,27.0,1614819357.7293665,1.388
637,0.163,28.0,0.04,27.0,1614819358.806292,1.467
638,0.204,28.5,0.04,27.0,1614819359.873183,1.589
639,0.122,28.0,0.0,28.5,1614819360.9410367,1.388
640,0.244,28.5,0.04,27.0,1614819361.9956267,1.508
641,0.122,28.0,0.04,27.0,1614819363.064147,1.388
642,0.122,28.0,0.04,27.0,1614819364.1291049,1.429
643,0.163,28.0,0.081,27.0,1614819365.1922972,1.467
644,0.122,28.5,0.04,27.0,1614819366.2653782,1.426
645,0.163,28.0,0.04,27.0,1614819367.337388,1.388
646,0.204,28.0,0.081,27.0,1614819368.396696,1.549
647,0.163,28.0,0.0,29.0,1614819369.4612873,1.347
648,0.163,28.0,0.0,29.0,1614819370.521689,1.388
649,0.163,28.0,0.04,27.0,1614819371.5853221,1.429
650,0.163,28.0,0.04,27.0,1614819372.6454623,1.388
651,0.163,28.0,0.04,27.5,1614819373.7046552,1.467
652,0.204,28.0,0.122,27.5,1614819374.7576194,1.63
653,0.163,28.0,0.04,27.5,1614819375.8196025,1.429
654,0.163,28.0,0.04,27.0,1614819376.8811123,1.467
655,0.204,28.5,0.04,27.0,1614819377.9431648,1.63
656,0.163,28.0,0.0,28.5,1614819379.010459,1.388
657,0.163,28.0,0.04,29.0,1614819380.0756564,1.429
658,0.163,28.0,0.04,27.0,1614819381.1372967,1.426
659,0.163,28.0,0.04,27.0,1614819382.2008488,1.426
660,0.163,28.0,0.081,27.0,1614819383.2638328,1.549
661,0.204,28.0,0.04,27.0,1614819384.3193889,1.467
662,0.163,28.0,0.04,27.0,1614819385.3770702,1.467
663,0.244,28.0,0.081,27.0,1614819386.4400795,1.589
664,0.204,28.5,0.0,29.0,1614819387.4945714,1.508
665,0.163,28.0,0.04,29.0,1614819388.5615368,1.429
666,0.163,28.0,0.04,27.0,1614819389.6234152,1.426
667,0.163,28.0,0.04,27.0,1614819390.6856253,1.426
668,0.163,28.0,0.04,27.0,1614819391.7489917,1.467
669,0.204,28.0,0.081,27.0,1614819392.8100116,1.671
670,0.163,28.5,0.04,27.0,1614819393.8714104,1.429
671,0.163,28.0,0.081,27.0,1614819394.9324162,1.467
672,0.163,28.0,0.0,27.0,1614819395.9983108,1.388
673,0.163,28.0,0.0,29.0,1614819397.059951,1.388
674,0.163,28.0,0.04,27.0,1614819398.121759,1.429
675,0.163,28.0,0.04,27.0,1614819399.181543,1.429
676,0.163,28.0,0.04,27.0,1614819400.2423565,1.429
677,0.163,28.0,0.081,27.0,1614819401.3056002,1.589
678,0.204,27.5,0.04,27.0,1614819402.3664877,1.549
679,0.163,27.5,0.04,27.0,1614819403.425242,1.429
680,0.326,28.0,0.081,27.5,1614819404.470634,1.709
681,0.163,27.5,0.0,28.5,1614819405.532412,1.429
682,0.163,27.5,0.04,28.5,1614819406.5828185,1.467
683,0.163,28.5,0.04,27.0,1614819407.6434166,1.429
684,0.163,28.5,0.04,27.0,1614819408.7055974,1.429
685,0.163,28.0,0.081,27.0,1614819409.765665,1.549
686,0.163,28.0,0.04,27.0,1614819410.830386,1.429
687,0.163,28.0,0.04,27.0,1614819411.890112,1.426
688,0.204,28.5,0.081,27.0,1614819412.9481173,1.63
689,0.163,28.5,0.0,29.0,1614819414.0115345,1.388
690,0.163,28.0,0.0,28.5,1614819415.0744014,1.388
691,0.163,27.5,0.04,27.5,1614819416.1390557,1.467
692,0.163,28.0,0.04,27.0,1614819417.2071152,1.429
693,0.163,28.0,0.04,27.0,1614819418.273153,1.467
694,0.204,28.0,0.081,27.0,1614819419.3301609,1.671
695,0.204,28.0,0.04,27.0,1614819420.3914244,1.508
696,0.204,28.0,0.04,27.0,1614819421.4463413,1.508
697,0.163,28.0,0.0,27.0,1614819422.508229,1.429
698,0.163,28.0,0.0,28.5,1614819423.570524,1.347
699,0.163,28.0,0.04,27.0,1614819424.6310008,1.426
700,0.163,28.0,0.04,27.5,1614819425.6921923,1.429
701,0.163,28.0,0.04,27.0,1614819426.754634,1.426
702,0.204,28.0,0.081,27.0,1614819427.8095975,1.589
703,0.163,28.5,0.04,27.0,1614819428.8711622,1.467
704,0.163,28.5,0.04,27.0,1614819429.9337585,1.467
705,0.285,28.5,0.081,27.0,1614819430.981961,1.671
706,0.163,27.5,0.0,28.5,1614819432.0426874,1.388
707,0.163,28.0,0.04,27.0,1614819433.1015594,1.429
708,0.163,28.0,0.04,27.0,1614819434.1679475,1.429
709,0.163,28.0,0.04,27.0,1614819435.2319846,1.426
710,0.163,28.0,0.081,27.0,1614819436.2960627,1.508
711,0.163,28.0,0.04,27.0,1614819437.3538508,1.429
712,0.204,27.5,0.04,27.0,1614819438.4104521,1.508
713,0.204,28.0,0.081,27.0,1614819439.470544,1.63
714,0.163,28.0,0.0,28.5,1614819440.531523,1.347
715,0.163,28.0,0.0,28.0,1614819441.5958295,1.426
716,0.163,27.5,0.04,27.0,1614819442.6556563,1.469
717,0.163,28.0,0.04,27.0,1614819443.7181027,1.388
718,0.163,28.0,0.04,27.5,1614819444.7821295,1.508
719,0.204,28.0,0.122,27.5,1614819445.8427215,1.63
720,0.163,27.5,0.04,27.5,1614819446.905156,1.469
721,0.163,27.5,0.04,27.0,1614819447.9700613,1.508
722,0.163,27.5,0.0,27.0,1614819449.0306332,1.63
723,0.163,27.5,0.0,28.5,1614819450.0916939,1.388
724,0.163,28.0,0.04,27.5,1614819451.1550403,1.426
725,0.163,28.0,0.04,27.0,1614819452.2188203,1.426
726,0.163,27.5,0.04,27.0,1614819453.2807746,1.429
727,0.163,27.5,0.081,27.0,1614819454.3416684,1.508
728,0.163,27.5,0.04,26.5,1614819455.4077137,1.426
729,0.204,28.0,0.04,27.0,1614819456.4703903,1.467
730,0.244,28.0,0.081,26.5,1614819457.5335367,1.589
731,0.163,28.0,0.0,28.5,1614819458.6022348,1.429
732,0.163,27.5,0.0,28.5,1614819459.672968,1.388
733,0.163,27.5,0.04,26.5,1614819460.7372336,1.426
734,0.163,28.0,0.04,26.5,1614819461.7993045,1.429
735,0.163,28.0,0.04,27.0,1614819462.8634117,1.467
736,0.204,27.5,0.122,26.5,1614819463.9252355,1.589
737,0.163,27.5,0.04,26.5,1614819464.9846032,1.429
738,0.163,28.0,0.04,26.5,1614819466.046846,1.508
739,0.163,27.5,0.04,26.5,1614819467.1127245,1.671
740,0.163,27.5,0.0,28.0,1614819468.1783025,1.388
741,0.163,28.0,0.04,27.0,1614819469.234578,1.426
742,0.163,28.0,0.04,26.5,1614819470.2987494,1.429
743,0.163,28.0,0.04,27.0,1614819471.3621366,1.467
744,0.163,27.5,0.081,26.5,1614819472.4215662,1.549
745,0.163,28.0,0.04,26.5,1614819473.481895,1.388
746,0.163,27.5,0.04,27.0,1614819474.544309,1.467
747,0.204,27.5,0.081,27.0,1614819475.603777,1.63
748,0.163,27.5,0.0,28.5,1614819476.6695251,1.347
749,0.163,27.5,0.0,28.5,1614819477.7289393,1.388
750,0.163,27.5,0.04,26.5,1614819478.7884023,1.469
751,0.163,27.5,0.04,27.0,1614819479.8544624,1.388
752,0.163,27.5,0.04,27.0,1614819480.91594,1.467
753,0.204,27.5,0.081,27.0,1614819481.9729872,1.671
754,0.163,27.5,0.04,26.5,1614819483.0336328,1.426
755,0.163,27.5,0.081,26.5,1614819484.0971582,1.508
756,0.163,27.5,0.0,26.5,1614819485.1600578,1.388
757,0.163,27.5,0.0,28.5,1614819486.2141087,1.388
758,0.163,27.5,0.04,26.5,1614819487.274627,1.429
759,0.163,27.5,0.04,26.5,1614819488.3366718,1.388
760,0.204,28.0,0.04,26.5,1614819489.3962588,1.508
761,0.204,28.0,0.122,26.5,1614819490.4398346,1.712
762,0.163,28.0,0.04,26.5,1614819491.5082958,1.388
763,0.204,27.5,0.04,26.5,1614819492.5638244,1.508
764,0.163,28.5,0.0,27.0,1614819493.6217117,1.549
765,0.163,28.0,0.0,28.5,1614819494.6840792,1.388
766,0.163,27.5,0.04,26.5,1614819495.7439058,1.429
767,0.163,27.5,0.04,27.0,1614819496.8038588,1.429
768,0.163,27.5,0.04,26.5,1614819497.8710816,1.429
769,0.163,28.0,0.081,26.5,1614819498.930056,1.549
770,0.163,27.5,0.04,26.5,1614819499.995057,1.429
771,0.163,27.5,0.04,26.5,1614819501.0567405,1.426
772,0.244,27.5,0.081,26.5,1614819502.1094537,1.671
773,0.163,27.5,0.0,28.5,1614819503.1669362,1.388
774,0.163,27.5,0.04,28.5,1614819504.2321608,1.426
775,0.163,27.5,0.04,26.5,1614819505.2910366,1.429
776,0.163,27.5,0.04,26.5,1614819506.3502786,1.426
777,0.163,27.5,0.04,26.5,1614819507.412556,1.549
778,0.163,27.5,0.04,27.0,1614819508.4741096,1.508
779,0.163,27.5,0.04,26.5,1614819509.5380425,1.426
780,0.163,27.5,0.081,26.5,1614819510.604864,1.508
781,0.163,27.5,0.0,28.5,1614819511.6660542,1.347
782,0.163,27.5,0.0,28.5,1614819512.7281144,1.388
783,0.163,27.5,0.04,26.5,1614819513.7932785,1.429
784,0.163,27.5,0.04,26.0,1614819514.8567832,1.429
785,0.163,27.5,0.04,26.0,1614819515.9235954,1.429
786,0.204,28.0,0.081,26.5,1614819516.9775767,1.63
787,0.163,27.5,0.04,26.0,1614819518.0424018,1.426
788,0.163,27.5,0.04,26.5,1614819519.102373,1.467
789,0.285,28.0,0.081,26.5,1614819520.1554437,1.671
790,0.163,27.5,0.0,28.0,1614819521.2183204,1.388
791,0.204,27.5,0.04,28.5,1614819522.286651,1.467
792,0.163,27.5,0.04,26.0,1614819523.350008,1.429
793,0.163,27.5,0.04,26.5,1614819524.4133072,1.426
794,0.204,27.5,0.081,26.5,1614819525.4833562,1.549
795,0.163,28.0,0.04,26.0,1614819526.544816,1.426
796,0.163,28.0,0.04,26.5,1614819527.6071649,1.429
797,0.204,27.5,0.081,26.5,1614819528.669739,1.549
798,0.163,27.5,0.0,28.5,1614819529.739414,1.388
799,0.163,27.5,0.0,28.5,1614819530.7987914,1.388
800,0.163,27.5,0.04,26.5,1614819531.8560326,1.426
801,0.163,27.5,0.04,26.5,1614819532.9151554,1.467
802,0.163,27.5,0.04,26.5,1614819533.9766738,1.467
803,0.204,28.0,0.122,26.5,1614819535.0203886,1.671
804,0.163,27.5,0.04,26.5,1614819536.0767214,1.467
805,0.163,27.5,0.04,26.5,1614819537.136209,1.508
806,0.163,27.5,0.0,26.5,1614819538.1969006,1.388
807,0.163,27.5,0.0,28.5,1614819539.2582674,1.388
808,0.204,27.5,0.04,26.5,1614819540.3230689,1.508
809,0.163,27.5,0.04,26.5,1614819541.3868139,1.388
810,0.163,27.5,0.04,26.5,1614819542.4465387,1.429
811,0.204,27.5,0.081,26.5,1614819543.5093243,1.589
812,0.163,27.5,0.04,26.5,1614819544.5759857,1.429
813,0.163,27.5,0.04,26.5,1614819545.6386197,1.429
814,0.244,27.5,0.081,26.5,1614819546.7029111,1.63
815,0.163,27.5,0.0,28.0,1614819547.7637458,1.388
816,0.163,27.5,0.0,28.0,1614819548.8279595,1.388
817,0.163,27.5,0.04,26.5,1614819549.8901489,1.426
818,0.163,27.5,0.04,26.5,1614819550.9499502,1.429
819,0.163,27.5,0.04,26.5,1614819552.0130851,1.467
820,0.163,27.5,0.081,26.5,1614819553.0752485,1.709
821,0.163,27.5,0.04,26.5,1614819554.1349447,1.467
822,0.204,27.5,0.081,26.0,1614819555.2001636,1.508
823,0.163,27.5,0.0,26.5,1614819556.263261,1.388
824,0.163,27.5,0.0,28.0,1614819557.3221166,1.388
825,0.163,27.5,0.04,26.5,1614819558.381317,1.429
826,0.163,27.0,0.04,26.5,1614819559.4422388,1.426
827,0.163,27.5,0.04,26.5,1614819560.503662,1.429
828,0.204,27.5,0.081,26.5,1614819561.5613663,1.671
829,0.163,27.5,0.04,26.0,1614819562.6271672,1.429
830,0.163,27.0,0.04,26.0,1614819563.6911836,1.426
831,0.285,27.5,0.081,26.0,1614819564.7352605,1.709
832,0.163,27.5,0.0,28.0,1614819565.7998612,1.388
833,0.163,27.5,0.04,26.5,1614819566.8677657,1.388
834,0.163,27.5,0.04,26.0,1614819567.9314444,1.429
835,0.163,27.5,0.04,26.5,1614819568.989305,1.426
836,0.163,27.5,0.081,26.5,1614819570.049196,1.508
837,0.163,27.5,0.04,26.5,1614819571.1103737,1.426
838,0.163,27.5,0.04,26.5,1614819572.1693602,1.429
839,0.244,27.5,0.081,26.5,1614819573.2264545,1.63
840,0.163,27.0,0.0,28.0,1614819574.2862444,1.388
841,0.163,27.5,0.0,28.0,1614819575.3470454,1.429
842,0.163,27.5,0.04,26.5,1614819576.4133198,1.429
843,0.163,27.5,0.04,26.0,1614819577.47412,1.429
844,0.163,27.5,0.04,26.0,1614819578.5356793,1.429
845,0.204,27.5,0.081,26.5,1614819579.599036,1.671
846,0.163,27.5,0.04,26.5,1614819580.6609101,1.429
847,0.163,27.5,0.04,26.0,1614819581.7274306,1.467
848,0.163,27.5,0.0,26.5,1614819582.7947483,1.589
849,0.163,27.5,0.0,28.0,1614819583.8554304,1.347
850,0.163,27.0,0.04,28.0,1614819584.9234912,1.388
851,0.163,27.0,0.04,26.5,1614819585.9860346,1.429
852,0.163,28.0,0.04,26.5,1614819587.0459774,1.426
853,0.163,27.5,0.081,26.5,1614819588.111369,1.508
854,0.163,27.5,0.04,26.5,1614819589.1768758,1.429
855,0.163,27.0,0.04,26.5,1614819590.2373517,1.426
856,0.204,27.5,0.081,26.5,1614819591.2957594,1.589
857,0.163,27.0,0.0,28.0,1614819592.370039,1.347
858,0.163,27.0,0.0,28.0,1614819593.43397,1.388
859,0.163,27.0,0.04,26.5,1614819594.4939587,1.508
860,0.163,27.5,0.04,26.5,1614819595.5559268,1.429
861,0.163,27.0,0.04,26.5,1614819596.6175961,1.467
862,0.204,27.5,0.081,26.5,1614819597.676576,1.671
863,0.163,27.5,0.04,26.5,1614819598.7403653,1.429
864,0.163,27.5,0.04,26.5,1614819599.815489,1.467
865,0.204,28.0,0.04,26.5,1614819600.873637,1.63
866,0.163,27.5,0.0,28.0,1614819601.9331665,1.347
867,0.163,27.5,0.04,26.5,1614819602.9992166,1.429
868,0.163,27.5,0.04,26.0,1614819604.0591476,1.429
869,0.163,27.5,0.04,26.5,1614819605.1234708,1.426
870,0.163,27.5,0.081,26.5,1614819606.1856542,1.549
871,0.163,27.0,0.04,26.0,1614819607.2496648,1.388
872,0.163,27.0,0.04,26.0,1614819608.3090363,1.426
873,0.204,27.5,0.081,26.0,1614819609.3618906,1.63
874,0.163,27.5,0.0,27.5,1614819610.4211593,1.347
875,0.163,27.5,0.0,28.0,1614819611.4921646,1.426
876,0.204,27.5,0.04,26.0,1614819612.5382423,1.467
877,0.163,27.0,0.04,26.5,1614819613.5997765,1.429
878,0.163,27.0,0.04,26.5,1614819614.6693065,1.426
879,0.204,27.5,0.081,26.5,1614819615.7325583,1.63
880,0.163,27.0,0.04,26.5,1614819616.790252,1.426
881,0.204,27.5,0.081,26.5,1614819617.8526502,1.508
882,0.163,27.5,0.0,26.5,1614819618.9158945,1.347
883,0.163,27.5,0.0,28.0,1614819619.9751842,1.388
884,0.122,27.5,0.04,26.0,1614819621.034342,1.426
885,0.163,27.0,0.04,26.5,1614819622.1012986,1.429
886,0.163,27.0,0.04,26.0,1614819623.1608179,1.429
887,0.163,27.5,0.081,26.0,1614819624.2158306,1.671
888,0.163,27.5,0.04,26.0,1614819625.2803497,1.388
889,0.163,27.5,0.04,26.0,1614819626.3349981,1.467
890,0.244,27.0,0.081,26.5,1614819627.3908951,1.671
891,0.163,27.0,0.0,28.0,1614819628.45104,1.388
892,0.163,27.0,0.04,26.0,1614819629.5202677,1.426
893,0.204,27.0,0.04,26.5,1614819630.5772703,1.508
894,0.163,27.0,0.04,26.5,1614819631.636677,1.467
895,0.163,27.5,0.081,26.0,1614819632.7034123,1.508
896,0.163,27.0,0.04,26.0,1614819633.7627172,1.429
897,0.163,27.0,0.04,26.0,1614819634.825039,1.388
898,0.204,27.5,0.081,26.0,1614819635.8820593,1.589
899,0.163,27.0,0.0,28.0,1614819636.9421744,1.388
900,0.163,27.5,0.0,28.0,1614819638.0014482,1.426
901,0.163,27.5,0.04,26.0,1614819639.0640962,1.429
902,0.163,27.0,0.04,26.5,1614819640.1237545,1.429
903,0.163,27.0,0.04,26.0,1614819641.1824944,1.467
904,0.163,27.5,0.081,26.0,1614819642.2422469,1.63
905,0.163,27.0,0.04,26.0,1614819643.309637,1.429
906,0.204,27.5,0.04,26.5,1614819644.3678665,1.508
907,0.163,27.0,0.0,26.5,1614819645.436667,1.388
908,0.204,27.5,0.0,28.0,1614819646.4948819,1.429
